term_str,0,1,2,3,4,5,6,7,8,9
piece,-0.003080200168568187,-0.003953511164082722,-0.00369534908574411,0.0025083149481490447,-0.011764509572088586,-0.008251301965065903,-0.0034433271107480253,0.01761868906076097,0.004669113879955664,0.016121587466348425
throat,-0.022765650707185444,0.010949608555274685,-0.011970921608741967,-0.0005768265382706727,-0.019834146202908475,0.018563980358962152,-0.021456351645775393,0.049950656454201534,0.005222255628960184,0.007620009894395434
daylight,-0.019365642133921647,0.010916727744864506,-0.006973678261251787,0.00832513425637151,0.013824212482266581,0.010136453363172183,-0.0017779686028194773,-0.011816967483420296,0.022752037048728673,0.010646467713599752
sunrise,0.006364779350554278,0.0031716105678843928,0.0014284520600868472,0.00968685241693388,-0.002261823907755011,0.011139876059919365,-0.00043379024802280914,-0.006500203044688235,-0.002993997890117655,0.024102322734200925
match,0.0016309936105081552,0.0066057606927320545,0.013182830290654958,0.006763859488690777,0.008011342197538237,-0.0030434987698602874,-0.013675833029405171,0.030285014344778254,-0.02486457303700406,0.004636088248050839
shadowfax,0.061093789994416864,-0.043423577176430125,-3.436910788635855e-06,0.016781112960956676,-0.07403321708858072,-0.12013917009683409,-0.01315328404829469,0.020075083149501658,0.042317941158721464,0.0613262592419032
hedge,-0.013800042941541885,0.07840182939111705,0.008056749086003751,0.04533545872579235,-0.011548832784694768,0.03356193865782804,-0.06484841241053728,-0.13479398111303936,0.059948177702901784,0.011586558786924292
ear,-0.012287575921222482,0.004380677956906545,-0.012662672807162207,0.007733673977053939,0.01346316394301773,-0.009560549990879132,-0.01565872260096158,0.00961342994157239,-0.0016621767341135675,-0.01043855050809724
dale,0.01880271133051721,0.01298053667708444,-0.00020838609253924061,-0.04027404682254304,0.009925635488973326,0.02097630733151905,0.014301540898200987,0.01684276725152442,-0.027046328623177514,0.011455248188530538
dust,0.002858616297663699,0.0030470789533223125,-0.0008046668841273369,-0.0071474525416106785,-0.009927555363833286,0.023852673560247045,0.01307431098973541,0.021307667457800623,-0.027370078860712,0.03143528080481824
brave,-0.0012376430481048925,-0.003075144508161145,0.008312906326569836,-0.0028893641477869695,0.009659981851095376,0.003851856041002936,-0.005293488413533581,0.014210148802980632,0.011693962640005107,-0.012115603801778417
beating,0.001031894393047057,0.0022971155628036494,-0.005523873501634998,0.001548377980427192,-0.012033561475900605,0.013515576889534215,-0.022607227208399076,-0.004172349614111539,-0.022264179662905947,0.002677564063115794
éomer,0.30085660336063047,-0.26368713276545513,-0.2501774929237711,0.21343509007170916,0.1722292917520588,0.2066455829734266,0.06230499782628824,0.034273006787580974,0.08426897756542194,-0.049333749029705554
lain,0.003824330229624663,-0.010414372562352317,-0.004882189467710686,0.0026705925784656923,0.009651597621841857,-0.0037448696959768157,-0.009380597337068223,-0.0009447915281020867,-0.01692181263452388,0.010877088805297176
stuck,-0.020166405829980992,0.0072164255429142355,-0.009055868193738997,0.0016420841587486367,-0.005696323080471453,0.0025521879067713763,0.0032742657937902537,0.014384556163751873,-0.015020937446928331,0.02063654081665301
barad,-0.004434968085722721,-0.010212923056048581,-0.020379754077807354,-0.01863667441810968,-0.0140345448245072,-0.025629800262779324,-0.03432346313490807,0.0456894112947073,-0.029173370592949464,0.04798191705098473
threat,-0.004467952862304424,-0.0036174477703111454,-0.0033362646017589103,-0.0012924153596029979,0.015495892810596035,-0.00026278096631445033,-0.005930582172226776,0.001139627149261632,-0.00040322303764176684,0.0193308168891516
madness,0.012867546995124688,-0.027816370689838096,0.02417548919916656,0.01328250039983393,0.01432904693988304,0.0019541756821855314,-0.002901441853514732,0.023874251095221802,-0.008378130106820135,0.047734703819994145
darker,-0.02277458151834954,-0.005863173821436008,-0.015293586042177395,0.0061638613009932265,0.011734772188529408,0.01322434985641376,-0.013745571866205264,-0.037311548665553,0.0054802099822860335,0.009570819038008983
beard,0.00741584762320985,0.01066304084694253,-0.007224861033306685,0.006808907712581863,-0.012168231193756807,0.008270792119025152,0.02498110799331567,-0.013557529830168124,-0.04028040999129,0.03308092370932157
attempt,0.006701050460169038,7.876867248568261e-05,0.002480401546514802,-0.013424913439775449,0.016660514020532927,0.0009465730339954134,-0.00611361348089835,0.013647062623655414,-0.009442225703447053,0.012557910075336786
defence,0.021930739515293993,-0.021045064768848973,-0.004297162171236613,-0.0011610398622604807,0.013196926991820974,0.01159059362663392,-0.019174954743612426,0.040700962610007614,-0.02219581124976887,0.056216366900156536
elrond,0.021086396062708776,0.04442964147603319,0.04400625403754682,-0.04204433492348139,-0.0015067067186825306,-0.04863499564255747,0.17391409790613793,0.003079875436792736,-0.14180418086182714,0.14573818533194413
burning,0.01132777133815469,0.00042678096295347936,0.008891316985884651,0.008023941165390134,0.0015221025003101436,0.006434029639540257,-0.015200849457057608,0.00801843353621972,-0.001603178077097369,0.017294336437439
circle,0.004305226349537056,0.0003626595964132874,0.004735770029412883,-0.001658140871844378,-0.0023903734002141946,-0.008755020324491866,-0.007864481506477259,-0.012191980269877839,0.011982589909536946,0.017696988242296062
blade,0.005165283066816458,-0.0013003729828146857,-0.007176101360422994,-0.014770397695112335,0.017553629308319482,0.007077392323030103,-0.020062259340760377,0.040460768791441615,-0.029997813884813505,0.025622987464323826
mark,0.058129319802547826,-0.032816542878828715,-0.0519334219527784,0.026701399092883018,-0.01844902774016966,0.0018976940597275908,0.03495819843289758,-0.01465777810921944,0.018860231883431663,-0.033670727280665266
grown,-0.0014226772923298728,0.0055825617415504345,0.000551305303298197,0.0007238960487767257,-0.012669764537663749,-0.011620058760344835,-0.0008045755541240896,-0.003924727208329352,-0.0117194704338435,-0.016708829904745676
big,-0.02573491243023545,0.04335125500452038,-0.014624840745700609,0.026773952007802013,-0.02428007985692801,0.02463635541153666,-0.009046855132420423,0.023888241068858368,0.009882490763396149,-0.012337786234129459
stony,-0.01560925480008549,-0.013869151033095469,-0.017357128645067575,-0.010336618990066613,0.02237213163154609,-0.004514383581388425,-0.014155855980210998,-0.003810021904756665,0.011812451703822556,-0.022987931727047762
vast,-0.012624350621787567,-0.01742760724295529,-0.017593747872168875,-0.003721960688476251,0.002955397176415992,0.009703204743973078,-0.0240036653024749,0.013470930938614806,-0.010937003040175901,0.0360149661815833
wrong,-0.009705012394224157,0.010257081284109617,-0.005388839458444232,0.0015755070407487185,-0.009826426526231233,0.0027781429425452154,-0.009545713114881817,0.03135734478060392,0.0017176928151100793,-0.008812423397786923
rate,-0.014686284655626396,0.029213630347510438,-0.016700720321287475,0.012013113792733954,-0.022021187495178233,-0.013300893512639841,-0.007700497957975788,-0.0014091989821865014,0.004308254087522424,-0.016564589817596967
single,-0.0005213131065330114,0.00016469034784932245,-0.0018396764963641054,-0.00538448163015326,0.005028589151283012,0.01438806756332032,-0.003226724425932901,-0.003695460791924607,-0.013651239228794377,-0.0018750553270622447
built,0.0014256383196733003,0.01782846377689094,1.5238224694762688e-06,0.00710168463473582,-0.0009270645899419644,0.014981078651234598,0.0068271918414753744,0.001135589637781429,-0.00823520708665621,0.0019794014968275413
room,0.002603406391537978,0.05678603239034416,0.01691504046802715,0.0388217781582022,-0.020839663270497903,0.001432830208926985,-0.009772074398760138,-0.04948169978045374,-3.5095643009530063e-05,-0.007213984897130551
haven,-0.009716167381461912,0.025508720331994212,-0.002016170612623059,0.008833644239868009,-0.0016026980159427422,0.010957451956807139,0.001096098171737829,0.006966801766499464,-0.0166284603760203,-0.003970232536273926
burden,-0.009775625708193384,0.0016423405489768067,-0.0030454472375531128,-0.019443798203964587,0.002610122994859074,0.016464089794097324,-0.029452186536201904,0.043745395293963735,-0.027170414951058902,0.0059366886290177
thrust,-0.001961405223423354,-0.0049479029414952825,0.0022264124581304182,-0.022758140578195387,0.0022778535331248843,0.014930313753642946,-0.03979607597494857,0.04006225229870837,-0.01707933814062785,0.02034664777856611
show,0.00207088290698577,0.00781242952820059,0.0004117978084909481,2.8663820178253994e-05,0.008784373389543472,-0.005019566533530047,-0.016427382966220896,-0.0019378342406917365,-0.0058570903164632745,0.011499116073600253
seldom,0.00722665462986084,0.009126119261173626,0.0039520276917973645,-0.0029833740727331194,0.0021410287564473844,0.004428685091733185,0.02633981595536664,-0.007505356236392712,0.0009510914108811318,-0.004893440267515887
neck,-0.023987890579275098,-0.005635297011905268,-0.019084879255558063,-0.005813355703276762,-0.0021304153999731463,0.008585499954980652,-0.016694160097130636,0.0285762677845346,-0.029126996833446512,-0.011775616794799307
asleep,-0.003945586568304038,0.017569689875534082,0.003061267737663433,0.0005733902129332496,-0.009697032322351215,0.008338390463474418,-0.01249372307031532,-0.022282712407762657,-0.036917409243195025,0.00981712742987271
bitter,-0.004194096951208115,-0.013435990215798149,-0.005972152670696604,-0.0002598209974081559,0.0016667101596305497,0.01888162113797077,-0.0163368739753837,0.024838301388051653,-0.04141051521207866,0.02670785296045247
truth,-0.0009422988464306246,-0.006124978377390823,-0.0026310868482501094,-0.0003882846205725114,-0.010696467387793987,0.0006692113827712281,0.026909623431130417,0.0018545926423997907,0.003983996017018247,0.014076011102832733
cave,-0.018953956758016977,-0.024064210643859867,0.009377064280487225,0.0018875606330519842,0.004737514493589036,-0.016450142000964854,-0.001222743971663543,-0.005544305709472615,-0.0031246907981680814,-0.037790465057149614
assault,0.026170098499091184,-0.03663457792071839,-0.009526211180781414,0.008195827425438474,0.012380868328219332,0.010395725056001151,-0.004504837311116866,0.029814204357577343,-0.044072501021169594,0.10149228401768841
nameless,-0.008128172329674244,-0.007357160899483924,0.0005335016415629281,-0.004144150661289577,-0.0021276768203631015,0.005412115521552946,-0.021894283386503052,0.0008744155816844585,-0.000770505347666234,0.008092175837689062
surprised,-0.0018817041596802496,0.016065728657123336,-0.010583943461920433,0.002415553081472925,-0.020060196871018805,-0.011340325504414672,0.002616461935550694,-0.04332627167596862,-0.02501642503742959,0.015203227775570479
careful,-0.015202268238002966,0.0330980336577711,-0.0002543964671219283,0.010333673074672757,-0.01581483454859727,0.023395064539076797,0.029639404757801798,0.005539898429029773,0.04814011095294309,0.0021339466349649893
gloomy,-0.00228463440015615,0.000757883972408249,-0.008824284108381784,-0.0032769385107341755,0.0058470135324029185,0.002285999996145804,0.003186566716436848,0.011417889379569553,-0.003066284352662919,-0.0031408289919917973
hoofs,0.011016859257638793,0.03001478361331839,-0.006645071195078978,0.026218582910349723,-0.0024006155413504693,0.026996827505996957,-0.005517717415540198,-0.008998323873370608,0.04732123893740694,-0.02212698282571718
glint,0.0006421021558975643,0.0011985254653553918,-0.006126814096294506,0.008599141467247802,-0.0004923866317949814,0.016176425545760112,-0.022564939026823737,-0.040745298846496275,0.006957515378324811,0.019469416897979284
ranger,0.01043542841208591,0.007508690344375437,0.007978932896145461,-0.014859616064877224,0.024973740311165282,-0.018049490127083064,0.01164397988880102,0.004794694654725597,0.007349871152936156,0.014112083647158826
isildur,0.007546563898497696,-0.045373432666267914,0.014763591548619339,-0.04280799681551245,-0.011621962901071398,-0.04881053247849973,0.10167775756958268,-0.009584234079669891,-0.022174547288484836,0.11956655732929836
tide,0.019182792665993126,-0.01235882204123674,-0.013061005118268828,-0.013982402313684182,0.007481324761398865,0.011523414148644861,-0.00961103754790998,0.006439529645028111,-0.03796195128868023,0.024866281094097165
wasn,-0.024786823952405338,0.01756111537639812,-0.010251851696249965,-0.01696008330475449,-0.011147497658427324,0.0313324837032974,-0.010484943279682477,0.057430404280932025,-7.659491067543666e-05,-0.018398632584559555
grievous,0.014094407717918941,-0.015006784061059873,0.0014584773701681714,0.0057909981871054235,-0.005649046621730901,0.00503279199178061,0.0171550026300076,0.0017092446682144043,-0.015969029055334285,-0.0022461087276470565
mischief,-0.004078138467926647,0.019545333161302976,0.003310833628699594,-0.0025203257754828215,-0.014838437405788725,-0.016403176189783257,0.0057515851163962494,0.03163628150675713,0.01184578230591996,0.0002581423916665952
jagged,-0.005278163602231871,-0.0026869775573637447,-0.013442307224623747,-0.00010009609201597105,0.004593004584676946,0.000327754241328271,-0.029787831394352128,0.014971344626000532,-0.0010058519682267278,0.0032567031105785673
gather,0.012459288539977319,-0.015835484624348535,0.0033467804410700526,0.0029270051787374154,0.0009134461991686149,0.005705797097671213,0.007218698407399535,-0.007318122060155342,-0.024381510699587383,0.04876072334065737
miserable,-0.013791439807471544,0.005302796445671305,-0.0015083747412721789,-0.004879442510487752,-0.0017649139738044205,0.0037921877204182145,-0.009731418781880342,0.015559706858177254,0.02000105233695383,-0.008384542562848969
warn,0.004595173587964398,0.016546363259335853,-0.000235106117656048,0.003528889256927471,0.0067537684539635936,-0.03164924610579363,0.00774423809510058,-0.002365041356696624,0.004199983936231422,-0.00097782056806444
miss,-0.0018775123310542487,0.009489270131216056,0.0016365365487341365,-0.010849682174696524,0.0003558032292393895,-0.002391452380831124,0.010366437453103654,3.485559797684574e-05,-0.00550251705856427,-0.005741953609875094
gaze,0.004280918120242058,-0.001102219493109148,0.0034344476464756857,-0.010041617563979631,0.006337254430852259,-0.011213877908410287,-0.0006885500453385018,0.013103129194928044,0.007216271751507376,-0.0026453931283480095
mount,-0.008699513488547946,-0.002354292604924597,-0.0003251206989098227,-0.01648505255702965,0.005402540698309489,-0.003680463947590089,-0.02273562502198035,0.03831857240155806,-0.022450716513686856,0.03383196643496379
lesser,0.00270621885676709,-0.0063800264175873705,-0.007768851544703737,-0.009387109763635788,-0.011411982910474695,-0.017788742903639274,0.00066176170435456,0.010619935026287285,-0.0005076577576696401,0.026068582419907334
ithilien,-0.0236520784712563,-0.04081857581944016,0.03559574432382373,0.0027858320226205667,-0.009193079042951408,-0.002834706836097365,0.0024444829397827915,0.00052896742418338,-0.05994821592355211,0.03406307788215527
rich,0.00939239862849262,0.00660990143702858,0.0005721886763941638,-0.0009749686397851272,-0.00174205624982598,0.009982608226608927,0.029537158987054404,-0.0011731119978443008,0.0053602021515815595,0.013125807566795144
join,-0.005688645868915863,0.01762445873183444,0.001067717685404258,0.0075364373981766045,-0.002986753670577532,-0.005420097975895135,-0.017940506420108266,0.015876134387858627,0.0067714262794043405,-0.0016502122687475102
party,-0.008897733007432245,0.07858790822220113,0.011312628648726277,0.04451576476523931,-0.03656785050033081,0.038645533548722744,0.11564195385169543,0.03447244204145539,0.038428421138299806,0.014571111380317648
barrow,-0.0003501065238489115,0.0543792562977284,0.007223924020499764,0.024792682884910416,-0.001484327389148897,0.05104123803671192,-0.08452088843208043,-0.13476327906168223,-0.013925850489250723,0.062159682817885135
wander,-0.0015374788550913798,0.01605849663544603,-0.00011819630276225748,-0.004588091590403566,0.014980431077532974,0.00028733789661245695,0.005473473538621558,-0.0020712101805146514,-0.014308559102493448,-0.006264178580273701
book,-0.007012784865694807,0.057164484030802515,0.014551512503120144,0.014283377095077801,-0.015987119106111117,0.025721665453689094,0.04370872178346851,0.02714555458487383,0.016152402584801412,0.004451542204157395
island,0.001319303086390305,0.007869700147283264,-0.0025767859449036716,-0.01650696964230839,0.006636953783795207,0.0072979794417129314,-0.003462193479522773,-0.0305709168219126,0.0020171103673332653,0.012465167748417645
muil,-0.005485430985844263,-0.015638288763191566,-0.007617103611996829,-0.057069427517789866,0.020297873457305153,-0.0015084187176075544,-0.0031597602384198665,-0.005469934133606662,0.02012766923537741,-0.014370564913789538
orthanc,0.08408725695789379,-0.004695131471511842,-0.08879417441882602,-0.03061424368760359,-0.22510316492808674,-0.30922784923039354,0.04294331511275471,-0.041205002173555674,-0.047203057034128464,-0.023592297123047706
breathing,-0.009842092045130632,0.0008422958181165363,-0.01901191039107581,-0.004408242925533252,-0.02410409706850384,-0.027583986357410856,-0.003739996762037739,0.000535920843251246,0.007230992207950465,0.001134045531747994
lãrien,0.01611761688496067,0.00763716701779029,0.058323630062883804,-0.16452246868041828,0.019188873989185326,0.07699034299480143,0.029528122957116557,-0.07157866652135876,-0.12939494387758543,-0.17777271312399448
stick,-0.005728653084026025,0.0241944059458696,-0.004711796010875439,0.010906783728177646,0.0019048294029993156,-0.005046048474898207,-0.004068052311006679,0.016532605316709467,0.01785677859371386,-0.00570154307177697
countless,0.003934301975297351,-0.004413375147113601,-0.009217444629709809,-0.0005372583394164363,4.467776803011495e-05,0.003968995842810191,-0.0016767013752718558,-0.0039177534049183406,-0.03181847160185859,0.0097474027570673
valour,0.007985858494002776,-0.02235210238920398,0.015121072511231246,0.003446671069887216,-0.004455938522706392,-0.004367315306648785,0.012640713567621446,-0.0007026088659127267,-0.015115550782975901,0.018103152226598338
claim,0.003565850082354708,-0.019509302498767925,0.030959607742680334,-0.00509240209237055,-0.012112500791889356,-0.012540158338669968,-0.003630123501753273,0.009083599055536469,-0.016370873236135976,0.008987430653639774
elder,0.006824756190940286,0.00476358500253593,0.017681864318757703,-0.01677164227313807,0.00212784533922867,-0.0103966951236628,0.00478494720904127,-0.008899171121703839,-0.016041298943169375,-0.003944853719367662
coat,0.009358783173572088,0.0031344944539376737,0.002237046939771635,-0.017941019669240773,-0.00166111318205116,0.022756990007849358,-0.023005664216208973,0.02118506828803907,-0.07556038071347154,0.04452647654494965
trap,0.0006125356852666932,-0.010537761896765342,-0.010126919343049368,-0.000528804076408506,-0.008711842204833203,-0.0012684029510530495,-0.024557935252232665,0.02819376082810745,-0.025939268216721382,0.03276440705187264
haze,0.004376580216818245,0.00021583257073179147,0.0042549171497468655,-0.00711508451416455,-0.005428252392149207,0.014915746924014879,-0.004607011111757912,-0.011831785182190347,-0.015112614961203905,0.028556326467000622
shade,-0.011666712959388141,0.006199626698346783,-0.00013052585376131494,-0.005098019834687443,0.002411730721440692,-0.0006536278052186988,0.012171217196680824,-0.020897375169696517,0.009150160415156405,-0.011676350391180495
destroy,0.006672498492916396,-0.003866228449929859,0.00017331565138972713,-0.01508795630381074,-0.007467065524467069,0.0030492437468415206,0.027814992832171134,0.0087606404779166,-0.009246782710040322,0.014220247107998305
servant,0.004640949758861668,-0.016971663966224227,0.02178373652310629,-0.001956669578695158,0.012691546624815971,-0.006084298083991573,-0.0009512345471845158,0.005296522544773023,0.00010861884933984895,0.025477531376335093
attention,-0.00039218542449688185,0.027990464057994477,0.0032592111049092403,0.017825336524679342,-0.007162119570574592,-0.013661917819460906,-0.0008708925614088868,0.0008546534617901955,0.0055552917167148615,-0.012903207560508393
hullo,-0.0030793105994935156,0.011539588203872762,-0.0014361071144621332,0.006631321315389057,-0.03452072096343412,-0.01755440655938216,0.021238953629933145,0.014547278765360919,-0.012677300168040013,-0.005582132090804123
pocket,-0.012913882736355617,0.037272103821832214,-0.003875070078056161,0.019337275017732386,-0.019080240131101624,0.01134532198592694,0.031285025316691896,-3.076130273057878e-05,0.012544692679302171,0.020121525500353434
emyn,-0.005241014410075542,-0.02024353434349292,0.0005273430035163396,-0.053612947738357446,0.017741869768171277,-0.0023487641860732438,-0.0031472432575637382,-0.006604394558280005,0.017361710914862827,-0.016509699580068957
child,-0.00017248358258880984,-0.007821725634802943,-0.004793457298532534,-0.0006217186109125537,-0.0008235347798771343,-0.0020916854608370936,0.006540952287893375,0.011485393317662717,-0.010448061892272908,0.02156062007465994
tunnel,-0.058357412725915145,-0.004073614364633354,-0.05817079113450081,0.0002540702681566784,-0.022166428539381753,0.00584502616035166,-0.11108818836200356,0.08178729905139326,-0.07362213444174734,-0.009915687053205979
string,0.004961622134638234,0.009226090369108967,-0.0005541078912590702,-0.018954316722218437,-0.004711768056835201,0.012322363175502516,-0.011844254700481543,-0.00423969806058918,-0.0027961911376796493,-0.010826878002814327
wonderful,-0.0005139014151097424,0.007974123067613853,-0.009509463743791252,-0.0012182578696003337,-0.02184382837265452,0.012371652087867986,0.03258828551059873,-0.005033875101653981,-0.016749682268003,-0.025269706489004902
attack,-0.0019214001727596098,0.01813097318316485,0.0005405592091166461,-0.00037766729861931904,0.025739504077760076,-0.023796719762504224,-0.01503769752539739,-0.0014011275084563665,-0.002311354793478628,0.007036142013567198
beaten,-0.0028809333175611653,0.007654962636264653,-0.007052549646435436,-0.0011277136525489131,0.00039634727774772073,-0.0020783212535166887,-0.007130392049724351,0.020336121395133976,-0.0014423090484118023,-0.003181913644877663
blackness,-0.013455949690904575,-0.01094149832797524,-0.009744800852601695,0.001156234920701951,0.00965823102796594,0.018560013430246675,-0.023463767175979106,0.03382461660344064,-0.027666588852387,0.0327636306162612
sullen,-0.01583786819548122,-0.010232425066015865,-0.021056998296942263,-0.001073255739023644,0.011738866866836124,0.0031243610056049553,-0.011789536293585102,0.01841421757177662,-0.007816549708209818,0.010019074421870522
treasure,0.0023492959941378163,0.014337090910966464,-9.619340207483169e-06,-0.007360320207410201,-0.016766489967313093,0.0038789710942879357,0.011762031239769157,0.0020057694168129276,-0.005376169854749128,0.010328280671689075
loose,-0.02144386394575453,-0.00126853354891667,-0.016080356582978045,-0.018076461010331817,-0.00991545075882834,-0.002330293933704693,-0.041459993438680676,0.036215202749770484,-0.018065828040349074,-0.017585305511496327
finish,-0.0037332137992698144,0.008327538727712662,-0.0005456365262392614,0.0027663864838315135,-0.014744281974319505,0.00042592536925710424,0.026349778520574317,0.00532572517282768,-0.0019127650052948517,0.006651595403247833
taller,0.004070237134985291,0.016397966841437985,0.003474447678014509,0.009027933798410544,0.02570701744685517,-0.008573817593099407,-0.006976207279624247,-0.003967352707200729,-0.022176421984889033,0.015377869800094387
fill,-0.007921007819892557,0.003361058391971102,0.0041487409620505665,0.006107734297954302,-0.01801849375814893,-0.009238316986823158,0.0008819498762469292,0.0031731669192510592,-0.000582792071580135,-0.01140261384377065
file,0.0002503175440138035,-0.003766255210596057,-0.003938398082135414,-0.00013844079624027433,0.003280731590944795,0.016131869904651108,-0.01618078148356232,-0.0019129763092510456,0.011220990716837463,0.00039374072178033657
wilderness,-0.000429372804279089,0.01561716219840706,0.0003949939089809339,-0.013454576416550923,0.02556912476883795,-0.01764561618619086,-0.0026820897843322666,0.01000382265239892,0.009086133946926244,-0.00955376491856159
leather,-0.00024063558684338064,0.016609985241113658,-0.0037279516730758565,0.007600208857019779,-0.011383004839460073,0.006960268339336645,-0.009152286164976608,0.017116969751731544,-0.016937543260450535,-0.00021443954270427168
likely,0.005306468307579837,0.008586667943940298,-0.004940312566099395,0.004103524304867661,-0.0062874727167099445,-0.0038584006508467265,-0.003042584833264873,0.008570426731522423,0.015523918783881393,-0.00814522014728994
shook,-0.005400018523964907,-0.0008453305919030028,-0.001748642628937148,-0.004820681396629763,0.006323377128025626,0.003756788953937295,-0.0035316983598035066,0.009843767871035384,-0.01206766465487913,0.016971234492895088
northern,0.004357148509252227,-0.0006769651867001374,0.0013235126857612026,-0.02283640004329024,0.006410758349766403,-0.00028935171436094705,-0.0013892865301763553,-0.0023366124569681847,-0.033606866001137645,0.008518334448942544
hurt,-0.0012063147519362576,-0.017558439137426843,0.0016145200821985873,0.012301634921864611,-0.009773080677524406,0.0009428806217924267,0.003441427609713831,0.005065054601507618,-0.0349500411977724,-0.010841138913133312
brown,-0.0077061660864214945,0.007027451833369735,-0.0015944983265843379,-0.004376485587819012,0.007814483870239117,-0.004255534746200956,-0.02694179332614652,-0.036607014909671685,0.015858604797409862,-0.002617361613302965
tonight,0.00738243786995149,0.030647846577140845,0.007739930869684424,-0.004163102908275096,0.008277123783845429,-0.010108131622260682,0.003993144447254424,-0.010343947177964276,-0.006068919532433903,-0.021112223121177522
wise,0.0022236582576757877,-0.005943644706525157,-0.0008673021221366852,-0.014004199738933196,-0.02592315821228442,-0.01989006829064469,0.05852404152092445,-0.006215887958703737,-0.009258586568343134,0.020848116308014298
horse,0.06139440789332809,0.008217668225963785,-0.04422333577780796,0.044814849023234495,0.06120324536370677,-0.013058935620599711,0.019181648030876797,0.023933103332970267,0.018931922657728053,0.003017888514943882
flame,-0.001454754653990047,-0.0073718874228158515,0.008501695252959327,-0.005209293524063735,-0.0041581922532105365,0.007850088142320114,-0.01879545313571343,0.003264814119404746,-0.01373565592813608,0.03506652863046924
line,-0.00344927013824495,0.009063388803610902,0.010907029835082913,0.0160001202872097,0.00373165714807127,0.018930914121908757,-0.06493511154027248,-0.03098513776646115,0.02033206542349932,0.020811317014200966
dear,-0.005272371919245888,0.02738199795740614,0.0034005472324450618,0.015041333992652972,-0.033879733483116174,0.014275333017298568,0.01963253346371314,0.03634822285358291,-0.027090997605128134,0.015802067074934936
discover,0.00016382361228378596,0.009009403087300224,-0.0042295642899007465,0.0020728985516060673,-0.004709021032774759,-0.004099327610302206,0.012264332929910648,0.01821049275183524,-0.009515281429449643,0.025587019071491773
comfortable,-0.008610786214288568,0.030066595622962655,-0.0008788581657014257,0.01925063268636468,-0.023294838288278448,-0.00364602413684458,0.014921989691808572,-0.017293186728999446,0.017578437766760796,0.006118184698344646
skin,0.0015762529840735416,0.009131023316373083,-0.0024978315867783592,-0.01860240919344301,-0.017240969158658137,-0.013320147397502969,-0.0425756614587032,0.028147960009130613,-0.011545885843713664,-0.010681913450921643
shallow,-0.00889925848498508,0.0061179066634663845,-0.004536289108899963,-0.02217249257933204,0.025945858624194615,-0.0021741785519323272,-0.017148421321090485,0.0009975701884437525,0.010301824360286397,-0.015734528850775333
unable,-0.0059088424901334044,0.005917020921304894,-0.0011943280890686079,0.005310890300430788,0.016648840082190215,-0.008292222685203453,-0.0003706230038459643,0.006508984838997398,-0.01489499556793532,-0.002767345118934202
reward,0.003923122995139177,-0.004866609641072334,0.0060851757051208375,-0.007030358250136056,0.02242204696384573,-0.008255091619847135,0.014021181373528447,-0.0024168442631949377,-0.003854751273691172,-0.01128171855441572
breeze,0.009530100487451855,0.0029506309400889235,0.0006630745674486944,-0.010007535823067534,0.005313018153141495,0.004757977683929916,-0.02751551128878183,-0.012203698851697666,-0.023278949787519664,0.02236750119101741
autumn,-0.003492245393609354,0.05065162063586057,0.00913756952517807,0.019710309513142003,-0.04741797764371539,0.042567042573731236,0.018796174355297963,-0.031551654087176854,0.021280741704017177,-0.009383044433289071
ravine,-0.016585058665394427,-0.00027561033161381516,-0.02000977391784769,-0.009707088577674276,0.006603876208916392,-0.007218585810785193,-0.019868633676895512,0.0208970065342782,-0.010234839212054616,-0.01124895132203317
spy,0.008539566492361705,0.0010417123254689636,-0.003543432945111742,0.004859837035183701,0.010497346592092489,-0.014508477982993833,-0.010889895702828369,0.014954760891601394,-0.014790355879086572,-0.005768266723398819
stranger,0.004636279834190694,0.0059915901384505164,0.0074660545345375025,0.01011841122894125,-0.0024170849027071797,0.001258416743404109,0.013284115860537675,0.0068515021165303685,0.009255802207088647,-0.005276482452240984
echoed,0.004304187172472648,-0.004976237059284854,-0.010529478023505366,-0.009870208571016217,0.00031683727923484785,-0.0020507460974177848,-0.01937039187805196,0.010867513702944878,0.015285977350499,-0.006128580891608767
overhead,-0.000885982729997169,-0.0016605476769976947,-0.006763929056209998,-0.010071866179657649,0.0033128614884904034,0.005967398104289549,-0.014442827272412787,-0.0013205755610029375,0.007125658123416925,0.002649773246192429
stout,0.007677529440943756,0.010492963445230515,-0.005032395554389788,0.015808577061470753,0.00551764672310262,-0.0013486814542571818,-0.0180026149811638,0.02428017110630356,0.03669538667055398,-0.025936994986872547
couple,-0.009962857526131172,0.02630029111448412,-0.002571822428828011,0.014292291975207731,0.0002345790785869075,-0.005707263645848579,-0.022232966500920156,0.02338806450074545,0.007136223810087991,-0.011371773385372451
ominous,-0.02079744049319086,0.009082568527188677,-0.010630325040080168,-0.006576176886255377,0.0118226462620842,0.010126034003296343,-0.022738230876565776,-0.009402338641891458,0.007840384972283737,0.01620915179589264
thence,0.008640511403482964,-0.015911621899827685,0.0012389481608962205,0.0033962475061063532,-0.00476470310816912,-0.008473856661417655,-0.007741661275995111,0.0067492427255361025,-0.006399348420291164,0.026549679900534928
ash,-0.011152564893888967,-0.017846323041895356,0.003921105281684913,0.007871498321517165,-0.0022700675247007535,0.0016139300336211054,-0.001936254537224191,0.003734868866667371,-0.010435614504368921,0.02165121594472929
