book_id,chap_num,term_str,n,tfidf
3,10,stripes,1,0.0010536535675786365
3,10,strong,1,7.071446800729743e-05
3,10,strove,1,0.000465805736241287
3,10,stupid,1,0.0006997339073415104
3,10,suave,1,0.0010536535675786365
3,10,subsided,1,0.0006997339073415104
3,10,such,4,3.3484845003260885e-05
3,10,suddenly,4,0.0
3,10,suited,1,0.0007731788727067278
3,10,sun,1,1.2662052915419229e-05
3,10,suppose,2,0.0002635791699727218
3,10,surely,1,0.0002763898226169023
3,10,surrender,1,0.0007731788727067278
3,10,swathed,1,0.0005962190425881648
3,10,swift,2,0.00019885998499667845
3,10,t,1,4.004173700649018e-05
3,10,tag,1,0.0008766937374600734
3,10,tail,1,0.0003988243836924054
3,10,take,5,0.0
3,10,taken,1,4.490472345527924e-05
3,10,tall,1,2.5985027133121778e-05
3,10,tangled,1,0.000465805736241287
3,10,task,1,0.00025316481230399263
3,10,tell,2,3.405249168618049e-05
3,10,ten,2,0.00038797215192330666
3,10,terror,1,0.00013878451759769296
3,10,than,7,0.0
3,10,that,69,0.0
3,10,thatched,1,0.0006427655663598501
3,10,the,258,0.0
3,10,their,16,0.0
3,10,them,30,0.0
3,10,themselves,3,0.00013471417036583773
3,10,then,12,0.0
3,10,thengel,1,0.0005962190425881648
3,10,there,19,0.0
3,10,thereby,1,0.0010536535675786365
3,10,these,4,5.0648211661676915e-05
3,10,they,50,0.0
3,10,thickly,1,0.000556864517488811
3,10,thing,4,0.00021967094009000212
3,10,things,10,4.151295845689074e-05
3,10,think,7,5.859847875570656e-05
3,10,thinks,1,0.0005962190425881648
3,10,this,10,0.0
3,10,those,7,0.00015026439100246597
3,10,though,4,1.6605183382756298e-05
3,10,thought,3,0.0
3,10,thoughtfully,1,0.0003988243836924054
3,10,three,1,2.146634157178085e-05
3,10,threshold,1,0.0003458142471043842
3,10,threw,1,0.0002218645535738423
3,10,thrice,1,0.0004414731360377947
3,10,throats,1,0.0006997339073415104
3,10,through,4,0.0
3,10,throw,2,0.0006916284942087684
3,10,thrown,2,0.0006038820728873791
3,10,théoden,14,0.004841399459461378
3,10,théodred,1,0.0007731788727067278
3,10,tight,1,0.0004192592124696017
3,10,tilt,1,0.0008766937374600734
3,10,time,4,1.6605183382756298e-05
3,10,times,2,0.000130679104464951
3,10,tire,2,0.0015463577454134555
3,10,to,137,0.0
3,10,together,5,4.185605625407611e-05
3,10,tone,1,0.0004414731360377947
3,10,tongue,1,0.00014597651627002453
3,10,tongues,1,0.0003303368375750373
3,10,too,9,0.0
3,10,took,2,1.6742422501630443e-05
3,10,torches,1,0.0003303368375750373
3,10,tormented,1,0.0006427655663598501
3,10,towards,3,3.798615874625769e-05
3,10,tower,5,0.00040908088308016323
3,10,trap,1,0.00036229087148794136
3,10,trapped,1,0.0004192592124696017
3,10,treacherous,1,0.0003988243836924054
3,10,treachery,1,0.0004192592124696017
3,10,treasures,1,0.0005962190425881648
3,10,treat,1,0.000556864517488811
3,10,treebeard,12,0.006273288926675368
3,10,trees,7,0.0003143330641869547
3,10,trick,1,0.0003988243836924054
3,10,tried,2,0.000321996882331772
3,10,troubles,1,0.000465805736241287
3,10,trust,2,0.0002775690351953859
3,10,try,1,0.00014597651627002453
3,10,trying,1,0.00013878451759769296
3,10,tumbled,1,0.0003458142471043842
3,10,tunnel,1,0.00036229087148794136
3,10,turn,5,0.00017634826422173656
3,10,turned,7,0.0
3,10,turning,1,4.986214270312856e-05
3,10,turns,2,0.0007245817429758827
3,10,twenty,1,0.00024229938235103857
3,10,twice,1,0.00025316481230399263
3,10,twisted,1,0.0002763898226169023
3,10,two,5,2.075647922844537e-05
3,10,tyrant,1,0.0008766937374600734
3,10,unarmed,1,0.0008766937374600734
3,10,unbarred,1,0.0008766937374600734
3,10,uncouth,1,0.0006997339073415104
3,10,under,6,2.4907775074134445e-05
3,10,underground,1,0.0006997339073415104
3,10,understand,4,0.0002828578720291897
3,10,understood,1,0.00025316481230399263
3,10,undertake,1,0.0010536535675786365
3,10,undeserved,1,0.0008766937374600734
3,10,uneasily,1,0.0004192592124696017
3,10,unhappy,1,0.0004927041778348191
3,10,unharmed,1,0.0006997339073415104
3,10,unimportant,1,0.0007731788727067278
3,10,unknown,1,0.0004414731360377947
3,10,unless,1,9.342267840820688e-05
3,10,unlike,1,0.0005962190425881648
3,10,unmarked,1,0.0008766937374600734
3,10,unmoved,3,0.0017886571277644944
3,10,unnoticed,1,0.0005962190425881648
3,10,unsafe,1,0.0006997339073415104
3,10,unsay,3,0.0031609607027359094
3,10,until,2,8.302591691378149e-06
3,10,unwarily,1,0.0010536535675786365
3,10,unwise,1,0.0006997339073415104
3,10,up,20,0.0
3,10,upon,6,7.597231749251538e-05
3,10,upstairs,1,0.0008766937374600734
3,10,urging,1,0.0007731788727067278
3,10,us,15,0.0
3,10,used,1,0.00010558207499005336
3,10,useless,1,0.0003303368375750373
3,10,valiant,2,0.000931611472482574
3,10,valley,2,0.00023669937764099336
3,10,valour,1,0.00036229087148794136
3,10,vanished,1,9.942999249833922e-05
3,10,vast,1,0.00017695983011856308
3,10,very,4,1.6605183382756298e-05
3,10,victims,1,0.0010536535675786365
3,10,victory,1,0.0002763898226169023
3,10,view,1,0.0002122294829629104
3,10,violent,1,0.0006997339073415104
3,10,visit,2,0.0008385184249392034
3,10,visited,1,0.000556864517488811
3,10,voice,25,0.00020928028127038058
3,10,w,1,0.0008766937374600734
3,10,wait,1,5.491773502250053e-05
3,10,waited,2,0.0004437291071476846
3,10,waiting,1,0.000160998441165886
3,10,walk,1,9.942999249833922e-05
3,10,walkers,1,0.0006997339073415104
3,10,walls,1,6.00754673989855e-05
3,10,waning,1,0.000465805736241287
3,10,wanted,1,0.0002888459061227239
3,10,war,3,0.0003167462249701601
3,10,warily,1,0.000465805736241287
3,10,warn,1,0.00036229087148794136
3,10,warned,1,0.00036229087148794136
3,10,wars,1,0.00036229087148794136
3,10,wary,1,0.0004192592124696017
3,10,was,43,0.0
3,10,waste,2,0.0005290266118384633
3,10,watch,1,0.00012498120632512647
3,10,watching,1,0.0002122294829629104
3,10,watchwood,1,0.0010536535675786365
3,10,water,1,3.058513481900823e-05
3,10,waters,3,0.0006366884488887313
3,10,way,4,1.6605183382756298e-05
3,10,ways,1,0.000160998441165886
3,10,wayward,1,0.0007731788727067278
3,10,we,37,0.0
3,10,wear,1,0.00030194103644368955
3,10,wearily,1,0.0004192592124696017
3,10,weary,1,9.342267840820688e-05
3,10,weave,1,0.0006997339073415104
3,10,webs,1,0.0005227740772229473
3,10,weight,1,0.00024229938235103857
3,10,welcome,1,0.00024229938235103857
3,10,well,15,0.0
3,10,went,5,0.0
3,10,were,21,0.0
3,10,western,1,0.00013878451759769296
3,10,westfold,1,0.0005962190425881648
3,10,wet,1,0.00026451330591923164
3,10,what,19,0.0
3,10,whatever,1,0.00011188607600416084
3,10,when,14,5.811814183964704e-05
3,10,where,4,0.0
3,10,whether,1,0.00011188607600416084
3,10,which,12,0.0
3,10,while,12,4.981555014826889e-05
3,10,whispering,1,0.00036229087148794136
3,10,white,3,0.0
3,10,who,11,4.5664254302579817e-05
3,10,wholly,1,0.00025316481230399263
3,10,whom,5,0.0011593878257053181
3,10,why,4,0.00010394010853248711
3,10,wide,2,8.302591691378149e-06
3,10,wild,3,0.00024544852984809796
3,10,wilderness,1,0.00036229087148794136
3,10,wildly,1,0.00036229087148794136
3,10,wilfully,1,0.0007731788727067278
3,10,will,64,0.0
3,10,willing,1,0.0002218645535738423
3,10,win,1,0.000556864517488811
3,10,window,6,0.0009202620447388454
3,10,windows,5,0.0010147242862584244
3,10,wisdom,1,0.00024229938235103857
3,10,wise,5,0.0008442720849291057
3,10,wish,12,0.00020431495011708295
3,10,wit,1,0.0005962190425881648
3,10,with,48,0.0
3,10,withhold,1,0.0010536535675786365
3,10,within,1,0.00010558207499005336
3,10,without,5,2.075647922844537e-05
3,10,wizard,1,0.00023187756514106363
3,10,wizards,1,0.0004927041778348191
3,10,wolf,1,0.0004927041778348191
3,10,won,1,6.53395522324755e-05
3,10,wonder,1,1.7026245843090246e-05
3,10,wondered,1,0.00011834968882049668
3,10,wondering,1,0.00020294485725168485
3,10,wood,4,0.0003736907136328275
3,10,word,2,0.000130679104464951
3,10,words,5,0.0001299251356656089
3,10,work,1,7.620498218542954e-05
3,10,works,2,0.0006916284942087684
3,10,world,2,0.00010983547004500106
3,10,wormtongue,4,0.001863222944965148
3,10,worse,1,0.00011188607600416084
3,10,worthy,1,0.0004414731360377947
3,10,would,17,0.0
3,10,wrapping,1,0.0007731788727067278
3,10,wrath,2,0.0004437291071476846
3,10,wreckage,1,0.0006997339073415104
3,10,wrong,1,0.00017695983011856308
3,10,years,3,7.795508139936534e-05
3,10,yes,3,0.00013471417036583773
3,10,yet,11,0.0
3,10,you,142,0.0
3,10,young,1,0.0001317895849863609
3,10,your,46,0.0003850757175375002
3,10,yours,3,0.0008665377183681718
3,10,yourself,1,0.000160998441165886
3,10,yourselves,2,0.0007598093747404959
3,10,youth,1,0.000465805736241287
3,10,éomer,4,0.0013832569884175369
3,10,éomund,1,0.000556864517488811
3,11,a,119,0.0
3,11,about,11,0.0
3,11,above,3,4.5556493967473e-05
3,11,abroad,1,0.00020680873115722074
3,11,across,2,9.79608966578758e-05
3,11,adamant,1,0.000531760386626534
3,11,advice,1,0.00025761808956747365
3,11,afar,1,0.0002161038209699683
3,11,affairs,2,0.0007874888547189325
3,11,afraid,1,7.297083555195715e-05
3,11,after,8,0.0
3,11,again,14,0.0
3,11,against,1,1.914556442899836e-05
3,11,age,1,0.0001730137808174405
3,11,aglarond,1,0.000781912296462575
3,11,ago,4,0.00010911401317059062
3,11,ahead,3,0.00023426358510870174
3,11,aimed,1,0.0004966605726529784
3,11,air,3,3.387938495503507e-05
3,11,alarming,1,0.0006240840136342923
3,11,alas,2,0.00036200801399282554
3,11,all,43,0.0
3,11,almost,2,8.009993442101738e-05
3,11,alone,2,6.291313390890362e-05
3,11,aloud,1,0.00020680873115722074
3,11,already,1,7.46617973143258e-06
3,11,am,4,4.51725132733801e-05
3,11,amazing,1,0.0005732746552240393
3,11,amon,1,0.00039374442735946625
3,11,among,4,6.074199195663067e-05
3,11,an,13,0.0
3,11,and,203,0.0
3,11,anger,1,0.00025761808956747365
3,11,annúminas,1,0.0009397405792908579
3,11,anor,1,0.000531760386626534
3,11,another,2,1.493235946286516e-05
3,11,answer,5,0.0001158786208406496
3,11,answered,5,5.646564159172511e-05
3,11,answering,1,0.00026929747426503945
3,11,answers,1,0.00041544637239575646
3,11,ant,1,0.0009397405792908579
3,11,any,10,0.0
3,11,anything,3,0.00010713818931045265
3,11,anyway,1,0.00013019464858615983
3,11,anywhere,1,0.00032312274538799825
3,11,appear,1,0.00030842744797772654
3,11,appeared,1,0.00010555462303103327
3,11,appears,1,0.000781912296462575
3,11,aragorn,14,0.001560568680114592
3,11,are,19,0.0
3,11,argued,1,0.0006895886694548168
3,11,arm,2,0.00023508300023924417
3,11,armour,1,0.00043943675961877573
3,11,arms,5,0.0002679028300754948
3,11,arnor,2,0.0012481680272685845
3,11,art,2,0.0008308927447915129
3,11,as,40,0.0
3,11,aside,2,0.00012613871802690587
3,11,ask,3,0.00029936942021757245
3,11,asked,6,0.00013905434500877952
3,11,asleep,2,0.0003156565656565657
3,11,assuredly,1,0.000781912296462575
3,11,astir,1,0.000781912296462575
3,11,astonished,1,0.00041544637239575646
3,11,at,60,0.0
3,11,attention,1,0.00032312274538799825
3,11,avail,1,0.0004662557308060094
3,11,avoid,1,0.00039374442735946625
3,11,avoided,1,0.0004662557308060094
3,11,awake,1,0.00019787825003879153
3,11,away,19,0.0
3,11,back,20,0.0
3,11,bag,1,0.00025761808956747365
3,11,ball,6,0.00469147377877545
3,11,banks,2,0.0004930173256338748
3,11,barad,4,0.0012337097919109061
3,11,baran,1,0.0009397405792908579
3,11,bare,3,0.0003713405818866302
3,11,bats,1,0.0009397405792908579
3,11,battle,3,0.0002038988420122454
3,11,battlements,1,0.000531760386626534
3,11,be,29,0.0
3,11,bear,2,0.0001459416711039143
3,11,bears,1,0.0004662557308060094
3,11,beat,1,0.00018100400699641277
3,11,beautiful,1,0.00022579456349903132
3,11,became,1,5.827553814168547e-05
3,11,because,2,0.0001666450617691847
3,11,become,1,7.808786170290058e-05
3,11,bed,7,0.0010051476226639762
3,11,bedroom,1,0.0006895886694548168
3,11,been,15,0.0
3,11,before,14,0.0
3,11,beg,1,0.0002816084767904929
3,11,began,3,3.387938495503507e-05
3,11,beginning,1,0.00010555462303103327
3,11,behaving,1,0.0009397405792908579
3,11,behind,8,0.0
3,11,being,2,8.009993442101738e-05
3,11,believe,1,0.0001435925175234252
3,11,beneath,1,6.306935901345293e-05
3,11,bent,7,0.0006207626599205816
3,11,beside,3,4.5556493967473e-05
3,11,best,2,0.00013593256134149695
3,11,bestowed,1,0.0006895886694548168
3,11,better,2,5.455700658529531e-05
3,11,between,5,0.0001158786208406496
3,11,bewilderment,1,0.0005732746552240393
3,11,beyond,5,0.0
3,11,big,1,0.00015782828282828284
3,11,bigger,2,0.0009933211453059569
3,11,bit,3,0.0003905839457584795
3,11,biter,1,0.0009397405792908579
3,11,black,7,0.0
3,11,blame,1,0.00041544637239575646
3,11,blanket,3,0.0010671195986012231
3,11,blew,1,0.00011754150011962209
3,11,blind,1,0.00026929747426503945
3,11,blow,1,0.00016529446255971543
3,11,blunder,1,0.0009397405792908579
3,11,body,1,0.0002465086628169374
3,11,borders,1,0.00012378019396221007
3,11,both,3,0.000133414284287585
3,11,bothering,2,0.00156382459292515
3,11,bowed,1,6.306935901345293e-05
3,11,bowl,1,0.00041544637239575646
3,11,bracken,4,0.002496336054537169
3,11,branching,1,0.00043943675961877573
3,11,brandybuck,1,0.0003739321037982512
3,11,breakfast,1,0.0002465086628169374
3,11,breath,2,0.0001459416711039143
3,11,breathing,2,0.0006462454907759965
3,11,bridle,1,0.0006895886694548168
3,11,brief,1,0.00018928484978273464
3,11,bright,1,6.306935901345293e-05
3,11,bring,1,8.868037998865453e-05
3,11,broken,2,5.455700658529531e-05
3,11,brought,1,2.3175724168129922e-05
3,11,brow,1,0.00025761808956747365
3,11,buds,1,0.0006240840136342923
3,11,bundle,3,0.0012463391171872694
3,11,buried,1,0.00029462333793190277
3,11,burned,1,0.0001505991651494437
3,11,bushes,1,0.00035570653286707437
3,11,business,2,0.00039575650007758306
3,11,but,76,0.0
3,11,by,25,0.0
3,11,called,1,3.145656695445181e-05
3,11,calling,1,0.0001730137808174405
3,11,calmer,1,0.0006895886694548168
3,11,came,13,0.0
3,11,camp,3,0.0008078924227951183
3,11,can,16,5.9239830363608486e-05
3,11,cannot,6,0.00026682856857517
3,11,captive,3,0.0018722520409028766
3,11,captured,1,0.0006240840136342923
3,11,care,1,8.868037998865453e-05
3,11,carried,1,0.00018928484978273464
3,11,carry,1,0.0002161038209699683
3,11,case,1,0.00018100400699641277
3,11,cast,2,0.00015617572340580115
3,11,caught,2,9.79608966578758e-05
3,11,caves,2,0.0009325114616120188
3,11,certainly,2,0.00033058892511943086
3,11,chance,2,0.00015617572340580115
3,11,changed,4,0.0004222184921241331
3,11,chapter,1,0.0
3,11,charge,1,0.00035570653286707437
3,11,chief,1,0.00016529446255971543
3,11,child,1,0.00032312274538799825
3,11,chill,2,0.00041361746231444147
3,11,chilly,1,0.0006240840136342923
3,11,claim,1,0.00032312274538799825
3,11,claimed,1,0.0005732746552240393
3,11,clasped,1,0.00039374442735946625
3,11,clasping,2,0.0012481680272685845
3,11,clear,3,8.183550987794296e-05
3,11,clearer,1,0.00023591614453118343
3,11,clenched,1,0.00041544637239575646
3,11,clinging,1,0.00041544637239575646
3,11,cloak,8,0.0007983184539135266
3,11,close,3,8.183550987794296e-05
3,11,closed,2,0.00015617572340580115
3,11,closer,3,0.0008838700137957083
3,11,cloth,2,0.0008308927447915129
3,11,cloud,1,0.00010555462303103327
3,11,clutched,1,0.00032312274538799825
3,11,cold,4,9.270289667251969e-05
3,11,come,14,0.0
3,11,comes,2,8.009993442101738e-05
3,11,comfort,1,0.0001730137808174405
3,11,comfortable,1,0.0003388322898246956
3,11,comforted,1,0.0004966605726529784
3,11,coming,2,1.493235946286516e-05
3,11,companion,1,0.00026929747426503945
3,11,companions,1,9.978980673919082e-05
3,11,compliment,1,0.000781912296462575
3,11,concern,1,0.00039374442735946625
3,11,confused,1,0.0004966605726529784
3,11,considered,1,0.0004966605726529784
3,11,constrained,1,0.000781912296462575
3,11,content,1,0.0002161038209699683
3,11,contrary,1,0.0009397405792908579
3,11,converse,1,0.000781912296462575
3,11,coomb,2,0.0011465493104480787
3,11,corner,2,0.000346027561634881
3,11,correct,1,0.0006240840136342923
3,11,could,11,0.0
3,11,couldn,1,0.0002816084767904929
3,11,council,2,0.0005152361791349473
3,11,counsel,1,0.0001730137808174405
3,11,counsels,1,0.00041544637239575646
3,11,count,1,0.00019787825003879153
3,11,country,1,9.978980673919082e-05
3,11,course,2,0.00012613871802690587
3,11,cover,1,0.0002465086628169374
3,11,covered,3,0.00041038516531085976
3,11,cowering,1,0.0004966605726529784
3,11,cracked,1,0.0002816084767904929
3,11,crept,2,0.00027359011020723986
3,11,cried,8,2.9619915181804243e-05
3,11,crossed,2,0.00033058892511943086
3,11,crouched,1,0.00041544637239575646
3,11,crowned,1,0.0002816084767904929
3,11,cruel,1,0.00019787825003879153
3,11,cry,2,0.00017736075997730905
3,11,crystal,1,0.0004966605726529784
3,11,cure,1,0.00043943675961877573
3,11,cured,1,0.0004966605726529784
3,11,curious,1,0.0004662557308060094
3,11,curiously,1,0.0006240840136342923
3,11,curled,1,0.0003388322898246956
3,11,cut,2,0.00013593256134149695
3,11,d,2,0.00036200801399282554
3,11,dainty,1,0.0006240840136342923
3,11,dale,1,0.00030842744797772654
3,11,dales,1,0.0004966605726529784
3,11,danger,4,0.0004458767657470264
3,11,dangerous,2,0.0002229383828735132
3,11,dangle,1,0.0006895886694548168
3,11,dangling,2,0.0012481680272685845
3,11,dare,1,0.00020680873115722074
3,11,dark,10,0.0
3,11,darkening,1,0.00043943675961877573
3,11,darkness,1,1.5185497989157668e-05
3,11,daunted,1,0.000531760386626534
3,11,dawn,2,0.0002871850350468504
3,11,day,2,0.0
3,11,daybreak,1,0.000781912296462575
3,11,days,5,7.592748994578833e-05
3,11,dead,1,2.3175724168129922e-05
3,11,deadly,1,0.0001730137808174405
3,11,deal,2,0.00027359011020723986
3,11,dear,2,0.0003011983302988874
3,11,deceived,1,0.0004966605726529784
3,11,deep,6,6.775876991007014e-05
3,11,deepened,1,0.00035570653286707437
3,11,deeper,1,0.00023591614453118343
3,11,deeping,2,0.0011465493104480787
3,11,delighted,1,0.00035570653286707437
3,11,dell,2,0.0007478642075965024
3,11,denethor,1,0.00029462333793190277
3,11,depths,1,0.00041544637239575646
3,11,desire,1,0.00012378019396221007
3,11,desires,1,0.00043943675961877573
3,11,detail,1,0.0009397405792908579
3,11,devices,1,0.00039374442735946625
3,11,devilry,1,0.00041544637239575646
3,11,did,21,0.0
3,11,didn,1,0.00016529446255971543
3,11,disappeared,1,0.00026929747426503945
3,11,disastrous,1,0.0005732746552240393
3,11,distant,1,0.00013679505510361993
3,11,do,15,0.0
3,11,does,2,9.79608966578758e-05
3,11,doesn,1,0.00030842744797772654
3,11,doing,2,0.0002871850350468504
3,11,dol,1,0.00026929747426503945
3,11,dome,1,0.0005732746552240393
3,11,don,7,0.00028034977047356076
3,11,done,5,0.0001785636488507544
3,11,double,1,0.00039374442735946625
3,11,doubt,4,0.00010911401317059062
3,11,down,16,0.0
3,11,downfall,1,0.0006240840136342923
3,11,downwards,1,0.00039374442735946625
3,11,drawing,1,0.00013019464858615983
3,11,drawn,3,0.0002825020387162839
3,11,draws,2,0.0007478642075965024
3,11,dream,1,9.978980673919082e-05
3,11,drew,3,4.5556493967473e-05
3,11,driven,2,0.00039575650007758306
3,11,drowned,1,0.00032312274538799825
3,11,dunharrow,1,0.00043943675961877573
3,11,dusk,1,0.00016529446255971543
3,11,dwellings,1,0.0004966605726529784
3,11,dúnedain,1,0.00043943675961877573
3,11,dûr,4,0.0018650229232240376
3,11,each,3,0.00021891250665587145
3,11,eager,1,0.00022579456349903132
3,11,eagle,1,0.0003739321037982512
3,11,early,1,0.00013019464858615983
3,11,earnest,1,0.0005732746552240393
3,11,ears,2,0.00013593256134149695
3,11,earth,4,0.0002143222640603959
3,11,easier,1,0.00025761808956747365
3,11,east,1,1.5185497989157668e-05
3,11,eastern,1,0.0001730137808174405
3,11,eastward,1,0.00012378019396221007
3,11,easy,2,0.00026038929717231966
3,11,edge,1,8.332253088459235e-05
3,11,edoras,2,0.0007874888547189325
3,11,egg,1,0.0009397405792908579
3,11,elbow,1,0.000781912296462575
3,11,eldamar,1,0.0006895886694548168
3,11,elendil,3,0.0007728542687024209
3,11,eleven,1,0.0006240840136342923
3,11,elf,1,9.41673462387613e-05
3,11,elrond,1,0.00015782828282828284
3,11,else,3,0.00014694134498681368
3,11,encouraged,1,0.0006240840136342923
3,11,end,2,0.0
3,11,enemies,1,0.00011754150011962209
3,11,enemy,3,0.0001892080770403588
3,11,enough,3,6.952717250438976e-05
3,11,ents,2,0.0008308927447915129
3,11,eorl,1,0.0003739321037982512
3,11,error,1,0.0009397405792908579
3,11,escape,2,0.00023508300023924417
3,11,escaped,1,0.00018100400699641277
3,11,even,8,0.0
3,11,evening,1,6.306935901345293e-05
3,11,ever,8,0.0
3,11,every,4,0.0002718651226829939
3,11,evil,5,0.00015728283477225904
3,11,evilly,1,0.000781912296462575
3,11,exactly,1,0.0004966605726529784
3,11,except,2,0.00023508300023924417
3,11,exchanged,1,0.0006240840136342923
3,11,expectation,1,0.0009397405792908579
3,11,expected,2,0.000346027561634881
3,11,explained,1,0.000781912296462575
3,11,eye,2,0.00011655107628337094
3,11,eyes,9,0.0
3,11,face,6,4.479707838859548e-05
3,11,faces,1,8.332253088459235e-05
3,11,fade,1,0.00043943675961877573
3,11,fading,1,0.00020680873115722074
3,11,faint,1,0.00013019464858615983
3,11,fainted,1,0.0009397405792908579
3,11,fair,1,2.7278503292647655e-05
3,11,fairs,1,0.0009397405792908579
3,11,fall,1,6.306935901345293e-05
3,11,falling,2,0.00017736075997730905
3,11,faltered,1,0.0004966605726529784
3,11,fangorn,1,0.00035570653286707437
3,11,far,13,0.0
3,11,farewell,1,0.00011754150011962209
3,11,fashion,1,0.0001730137808174405
3,11,fast,5,0.0005573459571837829
3,11,faster,1,0.0004966605726529784
3,11,fate,1,0.00026929747426503945
3,11,fathomed,1,0.0009397405792908579
3,11,fear,3,4.5556493967473e-05
3,11,feared,1,0.00015782828282828284
3,11,feel,3,0.0001748266144250564
3,11,feeling,1,0.0001114691914367566
3,11,feet,2,3.0370995978315337e-05
3,11,fell,7,5.2263258120028055e-05
3,11,felt,4,0.00014285091908060354
3,11,few,5,7.592748994578833e-05
3,11,filled,2,0.00011655107628337094
3,11,find,2,3.0370995978315337e-05
3,11,fingers,1,0.0001505991651494437
3,11,fire,5,9.572782214499179e-05
3,11,firmly,1,0.0003739321037982512
3,11,first,8,0.0
3,11,fit,1,0.0002161038209699683
3,11,flew,1,0.00039374442735946625
3,11,flicked,1,0.0006895886694548168
3,11,flight,1,0.00023591614453118343
3,11,flowed,1,0.0001505991651494437
3,11,flower,1,0.00035570653286707437
3,11,flowing,2,0.00041361746231444147
3,11,fly,5,0.0012325433140846869
3,11,flying,2,0.00036200801399282554
3,11,foaled,1,0.000781912296462575
3,11,folk,1,2.7278503292647655e-05
3,11,follow,1,6.306935901345293e-05
3,11,followed,3,0.00014694134498681368
3,11,food,1,7.297083555195715e-05
3,11,fool,4,0.0009860346512677496
3,11,foolishly,1,0.0005732746552240393
3,11,foot,3,0.0001607416980452969
3,11,footfalls,1,0.0006895886694548168
3,11,for,37,0.0
3,11,fords,1,0.00041544637239575646
3,11,forefinger,1,0.000781912296462575
3,11,forget,1,0.0001114691914367566
3,11,forgive,3,0.0010164968694740867
3,11,forgotten,2,0.0001459416711039143
3,11,fortunate,1,0.0005732746552240393
3,11,fortune,1,0.00020680873115722074
3,11,forward,3,0.00012014990163152605
3,11,fought,1,0.00019787825003879153
3,11,found,3,2.239853919429774e-05
3,11,foundered,1,0.0005732746552240393
3,11,friends,1,5.358056601509897e-05
3,11,frightened,1,0.00032312274538799825
3,11,frightful,1,0.0006895886694548168
3,11,from,27,0.0
3,11,fronds,1,0.000781912296462575
3,11,fully,1,0.0003388322898246956
3,11,further,3,0.0002038988420122454
3,11,fëanor,2,0.0018794811585817158
3,11,gallop,1,0.0006895886694548168
3,11,gandalf,53,0.0014457606745103256
3,11,gasp,1,0.0004966605726529784
3,11,gate,1,3.5712729770150884e-05
3,11,gave,1,1.1293128318345024e-05
3,11,gaze,2,0.0006462454907759965
3,11,gazed,2,0.00027359011020723986
3,11,gazing,1,0.00020680873115722074
3,11,gentler,1,0.0005732746552240393
3,11,gently,3,0.0005430120209892383
3,11,get,10,0.0003571272977015088
3,11,getting,2,0.00023508300023924417
3,11,gildor,1,0.0004966605726529784
3,11,gimli,1,0.00018928484978273464
3,11,given,3,0.0002660411399659635
3,11,giving,1,0.00030842744797772654
3,11,glad,1,6.306935901345293e-05
3,11,glass,4,0.0011264339071619717
3,11,gleaming,1,0.00019787825003879153
3,11,glen,1,0.0006240840136342923
3,11,glimmer,1,0.00026929747426503945
3,11,glitter,1,0.00041544637239575646
3,11,glittering,1,0.00026929747426503945
3,11,gloated,1,0.000781912296462575
3,11,globe,5,0.0028663732761201963
3,11,glow,1,0.00029462333793190277
3,11,go,11,0.0
3,11,goes,2,0.0001883346924775226
3,11,going,6,6.775876991007014e-05
3,11,golden,2,0.00019957961347838164
3,11,gondor,6,0.0005987388404351449
3,11,gone,4,2.986471892573032e-05
3,11,good,6,9.1112987934946e-05
3,11,got,1,5.358056601509897e-05
3,11,grave,1,0.00026929747426503945
3,11,graven,1,0.000531760386626534
3,11,great,3,0.0
3,11,greater,3,0.0004517974954483311
3,11,greatheart,1,0.0009397405792908579
3,11,greedy,1,0.0004966605726529784
3,11,green,1,2.3175724168129922e-05
3,11,greenfooted,1,0.0009397405792908579
3,11,grew,4,0.0001778857123834467
3,11,grey,5,7.592748994578833e-05
3,11,grievous,1,0.00032312274538799825
3,11,groped,1,0.00041544637239575646
3,11,ground,1,5.358056601509897e-05
3,11,grow,1,0.00013019464858615983
3,11,grown,1,0.00015782828282828284
3,11,guard,1,0.00011754150011962209
3,11,guarded,1,0.00039374442735946625
3,11,guards,3,0.0007077484335935502
3,11,guess,4,0.00025227743605381174
3,11,guesses,1,0.0006240840136342923
3,11,guidance,1,0.0004662557308060094
3,11,gulf,1,0.00043943675961877573
3,11,had,28,0.0
3,11,haggard,1,0.000531760386626534
3,11,hale,1,0.0006895886694548168
3,11,half,2,7.142545954030177e-05
3,11,halted,1,6.306935901345293e-05
3,11,hand,11,8.212797704575837e-05
3,11,handled,1,0.0006240840136342923
3,11,hands,6,6.775876991007014e-05
3,11,happened,3,0.00033440757431026975
3,11,happening,1,0.0003388322898246956
3,11,hard,2,6.291313390890362e-05
3,11,hardly,1,6.796628067074848e-05
3,11,harm,2,0.0004322076419399366
3,11,harness,1,0.000531760386626534
3,11,has,21,7.775227735223613e-05
3,11,haste,1,0.0001114691914367566
3,11,hastily,2,0.0006462454907759965
3,11,hasty,1,0.00039374442735946625
3,11,have,47,0.0
3,11,haven,1,0.00015782828282828284
3,11,hawk,1,0.000781912296462575
3,11,hawthorn,1,0.0009397405792908579
3,11,he,143,0.0
3,11,head,5,3.7330898657162895e-05
3,11,heads,1,0.00010555462303103327
3,11,hear,1,1.5185497989157668e-05
3,11,heard,5,1.851244698862765e-05
