term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Unnamed: 0_load,term_str,n_load,p_load,i_load,dfidf_load,porter_stem_load,max_pos_load,max_pos_group_load,Unnamed: 0_vocab,n_vocab,p_vocab,i_vocab,dfidf_vocab,porter_stem_vocab,max_pos_vocab,max_pos_group_vocab,stop_vocab,Unnamed: 0,n,p,i,dfidf,porter_stem,max_pos,max_pos_group,stop
mischief,0.0012202333678652622,-0.005079982044181095,0.0007824792594298368,0.0005561508212237242,-0.002790095416182127,0.002912932475383833,-0.0011055561415354775,-0.005214161550496879,-0.002070414126004589,8.166298104035428e-05,,,,,,,,,,6678,22,4.637358560563903e-05,14.396337194231098,30.70958572167535,mischief,NN,NN,0,6678,22,4.637358560563903e-05,14.396337194231098,30.70958572167535,mischief,NN,NN,0
jagged,0.0015793238948126859,0.0007002608609210672,-0.003168312997787658,2.6051716199587563e-05,0.0008593886734926058,-5.3264298686997584e-05,0.0053320257789981566,-0.0025175942616479166,0.00027163245983778846,0.0005726636487180317,,,,,,,,,,5669,16,3.3726244076828385e-05,14.855768812868396,30.70958572167535,jag,NN,NN,0,5669,16,3.3726244076828385e-05,14.855768812868396,30.70958572167535,jag,NN,NN,0
gather,-0.0037269184711036085,0.0041160713564533675,0.0007913430671435562,-0.0006520754833974082,0.00023303434464639762,-0.0010300344569687116,-0.0013251255891219165,0.0011976620929022353,0.0037661896059274715,0.007291701019708781,,,,,,,,,,4333,19,4.004991484123371e-05,14.607841299424807,30.70958572167535,gather,NN,NN,0,4333,19,4.004991484123371e-05,14.607841299424807,30.70958572167535,gather,NN,NN,0
miserable,0.004126163277033003,-0.0013804887455982084,-0.00035654202423762835,0.001076448264664864,-0.000333116706935419,-0.0007489346702455479,0.0016906153967797379,-0.0025522807933634583,-0.003264692680608211,-0.0010224754727037523,,,,,,,,,,6681,20,4.215780509603548e-05,14.533840717981032,30.70958572167535,miser,JJ,JJ,0,6681,20,4.215780509603548e-05,14.533840717981032,30.70958572167535,miser,JJ,JJ,0
warn,-0.001374147802872252,-0.004296633658836368,-5.203581294963548e-05,-0.0007727678915088187,0.001306604792193525,0.005775752907367228,-0.0013062312659042612,0.00035222943585030937,-0.000660504937722814,-0.0002213019074347503,,,,,,,,,,11863,20,4.215780509603548e-05,14.533840717981032,30.70958572167535,warn,NN,NN,0,11863,20,4.215780509603548e-05,14.533840717981032,30.70958572167535,warn,NN,NN,0
miss,0.0005617588858231876,-0.002466769958672406,0.0003852336199261046,0.002388526597374371,6.576188855726658e-05,0.0004185099998445599,-0.0018616983558094697,1.431330849644362e-05,0.0008990454912516144,-0.0008565644316577076,,,,,,,,,,6696,19,4.004991484123371e-05,14.607841299424807,30.70958572167535,miss,NN,NN,0,6696,19,4.004991484123371e-05,14.607841299424807,30.70958572167535,miss,NN,NN,0
gaze,-0.0012803833446370042,0.0002821846539236259,0.0008089293416023846,0.0022185583667496084,0.0012446885114948485,0.0019031089814762663,-5.461498445591769e-05,-0.002101128126320863,-0.0013349978524283103,-0.0005434955265838611,,,,,,,,,,4344,18,3.7942024586431934e-05,14.685843811426082,30.70958572167535,gaze,NN,NN,0,4344,18,3.7942024586431934e-05,14.685843811426082,30.70958572167535,gaze,NN,NN,0
mount,0.002602522468392186,0.0006132967331346093,-7.544008432050947e-05,0.0036231479389365632,0.0010486627579469443,0.0006609125551208406,0.004048536791808355,-0.00633657036139752,0.0035931406608926235,0.005008724719492887,,,,,,,,,,6812,23,4.84814758604408e-05,14.332206856811382,30.70958572167535,mount,NN,NN,0,6812,23,4.84814758604408e-05,14.332206856811382,30.70958572167535,mount,NN,NN,0
lesser,-0.0008100796900879812,0.001656019995898436,-0.0018339280331017011,0.0020589458055191604,-0.0021818668940350957,0.0032238081306038865,-9.862512363820964e-05,-0.0017639019459120158,9.891636544939531e-05,0.003707155570411542,,,,,,,,,,6058,19,4.004991484123371e-05,14.607841299424807,30.70958572167535,lesser,NN,NN,0,6058,19,4.004991484123371e-05,14.607841299424807,30.70958572167535,lesser,NN,NN,0
ithilien,0.007075687758514532,0.010613551052471486,0.00838364706108489,-0.0006059520484239652,-0.0018948017461413711,0.0006315023039116342,-0.00022092953122569643,-0.00012930177048743906,0.01016474778470294,0.005266726461267706,,,,,,,,,,5662,38,8.009982968246742e-05,13.607841299424807,30.70958572167535,ithilien,NN,NN,0,5662,38,8.009982968246742e-05,13.607841299424807,30.70958572167535,ithilien,NN,NN,0
rich,-0.0028098113727764826,-0.0017137538913472791,0.00013534251354486084,0.0002122085642266814,-0.0003500623243255551,-0.0016890417937758299,-0.005143159985796665,0.00014489083826368113,-0.0007683305180788302,0.0018102879371977288,,,,,,,,,,8653,22,4.637358560563903e-05,14.396337194231098,30.70958572167535,rich,JJ,JJ,0,8653,22,4.637358560563903e-05,14.396337194231098,30.70958572167535,rich,JJ,JJ,0
join,0.0017017763678508224,-0.004574763879960559,0.000253910975634397,-0.0016533737444252147,-0.0005582345994336088,0.0010538304626878906,0.0032524519946464416,-0.002732736974006355,-0.000980828183298234,-0.0003778141663558888,,,,,,,,,,5698,20,4.215780509603548e-05,14.533840717981032,30.70958572167535,join,NN,NN,0,5698,20,4.215780509603548e-05,14.533840717981032,30.70958572167535,join,NN,NN,0
party,0.0026618494477076184,-0.020417978495497605,0.0026700365682034905,-0.009781522257732019,-0.006960171483162628,-0.0067821813318491315,-0.020275573787426917,-0.005824880166224901,-0.0059911598301637175,0.002070211353070574,,,,,,,,,,7529,43,9.063928095647628e-05,13.429504058166298,30.70958572167535,parti,NN,NN,0,7529,43,9.063928095647628e-05,13.429504058166298,30.70958572167535,parti,NN,NN,0
barrow,0.0001077633803762369,-0.014133905092680105,0.0016992722422488201,-0.005396759230376517,-0.00040584531145286437,-0.009453093271850533,0.014823748218617563,0.02249184674031533,0.0024573695760775577,0.009513994262719858,,,,,,,,,,670,38,8.009982968246742e-05,13.607841299424807,30.70958572167535,barrow,NN,NN,0,670,38,8.009982968246742e-05,13.607841299424807,30.70958572167535,barrow,NN,NN,0
wander,0.0004603796788119672,-0.004170028308935589,-2.7087815113903346e-05,0.001011031675888278,0.0028092036992929453,-7.109151213294631e-06,-0.0009152402709076225,0.0003194318838090809,0.0024815707787508015,-0.0009047405170054679,,,,,,,,,,11822,20,4.215780509603548e-05,14.533840717981032,30.70958572167535,wander,NN,NN,0,11822,20,4.215780509603548e-05,14.533840717981032,30.70958572167535,wander,NN,NN,0
book,0.0020976112064849143,-0.014860674116785265,0.003433630363462544,-0.003143464374515731,-0.002976757127401783,-0.004684957072566468,-0.007873671654875613,-0.004435224581266711,-0.0028256734960573414,0.0006526526463717602,,,,,,,,,,1081,33,6.956037840845854e-05,13.811374693509942,30.70958572167535,book,NN,NN,0,1081,33,6.956037840845854e-05,13.811374693509942,30.70958572167535,book,NN,NN,0
island,-0.0003943101008637115,-0.0020455566404072576,-0.000608224013601199,0.0036331329683400855,0.001244341468729306,-0.0013387270732529248,0.0005946962250028319,0.0050928572512681835,-0.0002876310661641166,0.0018668120501214374,,,,,,,,,,5644,19,4.004991484123371e-05,14.607841299424807,30.70958572167535,island,NN,NN,0,5644,19,4.004991484123371e-05,14.607841299424807,30.70958572167535,island,NN,NN,0
muil,0.0016415043520154095,0.004063587313382779,-0.0017938799721142532,0.01253297703560796,0.0038417252033417027,0.00023863127145008507,0.000636304958843245,0.0009222666432979692,-0.0032932510826363223,-0.002011209922849567,,,,,,,,,,6855,34,7.166826866326032e-05,13.768305971618055,30.70958572167535,muil,NN,NN,0,6855,34,7.166826866326032e-05,13.768305971618055,30.70958572167535,muil,NN,NN,0
orthanc,-0.025149387475323914,0.0012085333650338902,-0.020920235154935556,0.006753110874515181,-0.04280622884230874,0.05558285714026594,-0.007784455749576757,0.007160890390490034,0.007394152303386283,-0.0028869702623031987,,,,,,,,,,7328,78,0.0001644154398745,12.570366594006147,30.70958572167535,orthanc,NN,NN,0,7328,78,0.0001644154398745,12.570366594006147,30.70958572167535,orthanc,NN,NN,0
breathing,0.0029434225648743094,-0.00022094319353799653,-0.004481274303637369,0.0009748197026849333,-0.004568914814793268,0.004947099217468902,0.0005415111021346091,-4.9518208302635885e-05,-0.0012159096077118227,-1.722517944789947e-05,,,,,,,,,,1204,21,4.426569535083726e-05,14.463451390089634,30.70958572167535,breath,NN,NN,0,1204,21,4.426569535083726e-05,14.463451390089634,30.70958572167535,breath,NN,NN,0
lãrien,-0.00481707645823064,-0.0019803997010908853,0.013760250750272193,0.036172500468680396,0.003645854997945505,-0.014084757898562738,-0.005306560887507966,0.012094223451108634,0.02085605608196151,-0.025492995479781986,,,,,,,,,,6348,62,0.0001306891957977,12.90157250248152,30.70958572167535,lãrien,NN,NN,0,6348,62,0.0001306891957977,12.90157250248152,30.70958572167535,lãrien,NN,NN,0
stick,0.0017135664896830332,-0.006285197463853644,-0.0011089175486016375,-0.002402539999813206,0.00036778393473097166,0.0009787754030180635,0.000788926265395844,-0.0028057740089115373,-0.00278635292006301,-0.0007580901362395111,,,,,,,,,,10123,24,5.0589366115242574e-05,14.27080631214724,30.70958572167535,stick,NN,NN,0,10123,24,5.0589366115242574e-05,14.27080631214724,30.70958572167535,stick,NN,NN,0
countless,-0.0011773524125663433,0.0011448700778435316,-0.002172220609412644,0.00010679915343828313,4.51638376420008e-05,-0.0007364076100041853,0.0002584283817137051,0.0006632411569462304,0.005014391703496391,0.001505433928641372,,,,,,,,,,2139,17,3.583413433163016e-05,14.768305971618055,30.70958572167535,countless,NN,NN,0,2139,17,3.583413433163016e-05,14.768305971618055,30.70958572167535,countless,NN,NN,0
valour,-0.002388845844996261,0.0058081019877456634,0.0035615219407429334,-0.0007562580780287346,-0.0008350265845559207,0.0007914927350710134,-0.002286203276066697,0.00012936491133731624,0.0023966902496938974,0.002670275863369406,,,,,,,,,,11638,22,4.637358560563903e-05,14.396337194231098,30.70958572167535,valour,NN,NN,0,11638,22,4.637358560563903e-05,14.396337194231098,30.70958572167535,valour,NN,NN,0
claim,-0.001065865182501959,0.005073811163682898,0.00730057613304174,0.0011208437936256102,-0.0022446105457675143,0.0022862658257495,0.0006299681325236579,-0.0015418354495532896,0.0025975144348874537,0.0015316974120993228,,,,,,,,,,1748,26,5.480514662484612e-05,14.155329094727303,30.70958572167535,claim,NN,NN,0,1748,26,5.480514662484612e-05,14.155329094727303,30.70958572167535,claim,NN,NN,0
elder,-0.002041670938126197,-0.0012357936464211883,0.004167394349126116,0.0036851490918161723,0.0004154344450481885,0.001934700308222757,-0.0007962674618609739,0.001430593818825974,0.002620929307940515,-0.0006538446129328786,,,,,,,,,,3187,22,4.637358560563903e-05,14.396337194231098,30.70958572167535,elder,NN,NN,0,3187,22,4.637358560563903e-05,14.396337194231098,30.70958572167535,elder,NN,NN,0
coat,-0.002798851036777532,-0.000817098493703882,0.000522011781223399,0.003950133735805073,-0.00040695072567664817,-0.004175453988300878,0.004095438543725575,-0.0034345068948147825,0.012392356985462703,0.0066798872271917505,,,,,,,,,,1869,22,4.637358560563903e-05,14.396337194231098,30.70958572167535,coat,NN,NN,0,1869,22,4.637358560563903e-05,14.396337194231098,30.70958572167535,coat,NN,NN,0
trap,-0.00018324845330659883,0.002734663962163667,-0.002389335230338545,0.0001212687249034928,-0.0016014791342215562,0.0001263133245754606,0.00418441081468089,-0.004623106836269523,0.004022788534129388,0.00483094115917655,,,,,,,,,,11040,23,4.84814758604408e-05,14.332206856811382,30.70958572167535,trap,NN,NN,0,11040,23,4.84814758604408e-05,14.332206856811382,30.70958572167535,trap,NN,NN,0
haze,-0.0013093652859955777,-5.624950350363647e-05,0.00100196164218184,0.001567012024991006,-0.0010583240391251595,-0.0026997123357775958,0.0007865356855077884,0.001996960828727872,0.0025039798407007247,0.0040863849109694225,,,,,,,,,,4938,17,3.583413433163016e-05,14.768305971618055,30.70958572167535,haze,NN,NN,0,4938,17,3.583413433163016e-05,14.768305971618055,30.70958572167535,haze,NN,NN,0
shade,0.0034892104312755643,-0.001609256992498691,-3.213614269811763e-05,0.0011138618277323098,0.0004235031120676904,0.00021295102541470155,-0.0020384257312091414,0.0034309669623372122,-0.0013304115589313178,-0.0018276254597221564,,,,,,,,,,9201,19,4.004991484123371e-05,14.607841299424807,30.70958572167535,shade,NN,NN,0,9201,19,4.004991484123371e-05,14.607841299424807,30.70958572167535,shade,NN,NN,0
destroy,-0.0019954836735030907,0.0010074152399421287,4.299509312515861e-05,0.003316542851079735,-0.0013745238511940624,-0.0005214602854438866,-0.004942046077270405,-0.0014760627722904787,0.0013885556434828162,0.002111130545001586,,,,,,,,,,2630,22,4.637358560563903e-05,14.396337194231098,30.70958572167535,destroy,NN,NN,0,2630,22,4.637358560563903e-05,14.396337194231098,30.70958572167535,destroy,NN,NN,0
servant,-0.0013891014533602573,0.004406435604941127,0.00513245218554016,0.0004276591779973927,0.002464519259732505,0.0010428621514498148,3.770806368254914e-05,-0.0008406011517502761,-0.00017513925827087758,0.003579374973587114,,,,,,,,,,9170,23,4.84814758604408e-05,14.332206856811382,30.70958572167535,servant,NN,NN,0,9170,23,4.84814758604408e-05,14.332206856811382,30.70958572167535,servant,NN,NN,0
attention,0.00011760761738039368,-0.007272579737602048,0.0007682379159946993,-0.003909475697761822,-0.00134955118105687,0.002481352983738232,0.00019640657137768905,-0.00019602948477954557,-0.0008877552962727497,-0.0020598725889429434,,,,,,,,,,516,18,3.7942024586431934e-05,14.685843811426082,30.70958572167535,attent,NN,NN,0,516,18,3.7942024586431934e-05,14.685843811426082,30.70958572167535,attent,NN,NN,0
hullo,0.0009213748497002254,-0.00299433556261413,-0.0003365724003949838,-0.0014597528222646764,-0.006582785170909023,0.0032623452332397928,-0.0036817114456483804,-0.002449655627856429,0.0021073741792449166,-0.0006494802355448932,,,,,,,,,,5323,20,4.215780509603548e-05,14.533840717981032,30.70958572167535,hullo,NN,NN,0,5323,20,4.215780509603548e-05,14.533840717981032,30.70958572167535,hullo,NN,NN,0
pocket,0.00386444082037217,-0.00968319056218567,-0.0009110042983280407,-0.004240574530158881,-0.003639428670282031,-0.0020113738999093696,-0.005391671895781801,-5.3914048860059274e-05,-0.0018915526584821305,0.0032340626981241668,,,,,,,,,,7839,27,5.69130368796479e-05,14.100881310704926,30.70958572167535,pocket,NN,NN,0,7839,27,5.69130368796479e-05,14.100881310704926,30.70958572167535,pocket,NN,NN,0
emyn,0.0015684007714511575,0.005259859771858537,0.00012491644733852615,0.011774116559909746,0.003356476391383209,0.00038369492109846157,0.0006253397089250644,0.0011151657278378338,-0.002862473469237349,-0.002318827370647075,,,,,,,,,,3247,37,7.799193942766564e-05,13.646315447239443,30.70958572167535,emyn,NN,NN,0,3247,37,7.799193942766564e-05,13.646315447239443,30.70958572167535,emyn,NN,NN,0
child,5.152790112104333e-05,0.002029716481166369,-0.0011302457298147273,0.00013659441809453035,-0.00011462252777141659,0.0003188253454896398,-0.0012579235423156444,-0.0018516182089450591,0.001527858637077847,0.003219874107428869,,,,,,,,,,1688,15,3.161835382202661e-05,14.948878217259876,30.70958572167535,child,NN,NN,0,1688,15,3.161835382202661e-05,14.948878217259876,30.70958572167535,child,NN,NN,0
tunnel,0.017453186109936,0.0010431884672867197,-0.013719483243420531,-0.00011872888555144204,-0.004241405427563615,-0.001076746656657883,0.019925607932559704,-0.013530813683136345,0.01188902676783567,-0.0015824087449958781,,,,,,,,,,11193,51,0.0001075024029948,13.1833434708969,30.70958572167535,tunnel,NN,NN,0,11193,51,0.0001075024029948,13.1833434708969,30.70958572167535,tunnel,NN,NN,0
string,-0.0014838498439524405,-0.002395744845711294,-0.00012949233440583762,0.004164325801416102,-0.0008906226274775582,-0.0022105592299292987,0.0021386670308728957,0.0006766570633234656,0.0004987614779424704,-0.0015089552886012535,,,,,,,,,,10262,16,3.3726244076828385e-05,14.855768812868396,30.70958572167535,string,NN,NN,0,10262,16,3.3726244076828385e-05,14.855768812868396,30.70958572167535,string,NN,NN,0
wonderful,0.0001529735120264569,-0.002072596083836146,-0.0022435466349459833,0.0002713884456451923,-0.004156287074008311,-0.0022103285357942056,-0.005835766121739443,0.000846391889413061,0.0026865104254337577,-0.00396839284727352,,,,,,,,,,12229,21,4.426569535083726e-05,14.463451390089634,30.70958572167535,wonder,NN,NN,0,12229,21,4.426569535083726e-05,14.463451390089634,30.70958572167535,wonder,NN,NN,0
attack,0.0005747860927017547,-0.004710983096071785,0.000129644128041996,7.50415058396273e-05,0.0049143387809949925,0.004339343290606425,0.0027326100051584807,0.0002030650128131995,0.0003832160597885431,0.0011269232743561502,,,,,,,,,,507,20,4.215780509603548e-05,14.533840717981032,30.70958572167535,attack,NN,NN,0,507,20,4.215780509603548e-05,14.533840717981032,30.70958572167535,attack,NN,NN,0
beaten,0.0008617437910626701,-0.001986690614761572,-0.001658773718223315,0.0002455163246873212,8.121555611132915e-05,0.000395317201727632,0.001290248135400896,-0.003400639737178306,0.0002750404043966122,-0.0004899372558704345,,,,,,,,,,728,18,3.7942024586431934e-05,14.685843811426082,30.70958572167535,beaten,NN,NN,0,728,18,3.7942024586431934e-05,14.685843811426082,30.70958572167535,beaten,NN,NN,0
blackness,0.004024328936746362,0.002836363850402187,-0.002296957738983458,-0.0002595879586320599,0.001876620367988389,-0.0035073967204374916,0.003974407966807172,-0.005484530421512584,0.004217168110270186,0.004697208860376346,,,,,,,,,,932,20,4.215780509603548e-05,14.533840717981032,30.70958572167535,black,NN,NN,0,932,20,4.215780509603548e-05,14.533840717981032,30.70958572167535,black,NN,NN,0
sullen,0.004737224469208994,0.0026557921276019834,-0.0049659615316274865,0.00023774940590693414,0.002230459395262473,-0.0006272815948758005,0.002016700778594369,-0.0030196280455266375,0.001222697098475486,0.0013886802371779463,,,,,,,,,,10364,18,3.7942024586431934e-05,14.685843811426082,30.70958572167535,sullen,NN,NN,0,10364,18,3.7942024586431934e-05,14.685843811426082,30.70958572167535,sullen,NN,NN,0
treasure,-0.0007022491873224375,-0.0037306797669094402,-1.917556027205207e-06,0.0016154983622463156,-0.0031490963972368646,-0.0007717243321642444,-0.0021734476369307284,-0.00023851345285457655,0.0006776128691862472,0.0016430799271993566,,,,,,,,,,11058,24,5.0589366115242574e-05,14.27080631214724,30.70958572167535,treasur,NN,NN,0,11058,24,5.0589366115242574e-05,14.27080631214724,30.70958572167535,treasur,NN,NN,0
loose,0.0064142976068220555,0.00032820697264058526,-0.003793894073734817,0.003952434875688684,-0.001925491430655657,0.00046596345426686117,0.007569791367355853,-0.006075559250649066,0.003082316263868169,-0.0023235091508525215,,,,,,,,,,6247,28,5.902092713444967e-05,14.04841389081079,30.70958572167535,loos,JJ,JJ,0,6247,28,5.902092713444967e-05,14.04841389081079,30.70958572167535,loos,JJ,JJ,0
finish,0.0011170000520386119,-0.0021662249687386826,-0.000129423560556262,-0.0006064682859624991,-0.002807605375034937,-0.00010213940265383274,-0.004685540179960309,-0.0008505601660832321,0.00025851600034022305,0.001103737554393552,,,,,,,,,,3792,18,3.7942024586431934e-05,14.685843811426082,30.70958572167535,finish,NN,NN,0,3792,18,3.7942024586431934e-05,14.685843811426082,30.70958572167535,finish,NN,NN,0
taller,-0.001217875477913747,-0.004264070201955758,0.0008169363557020537,-0.0019785052619543785,0.004897806561860115,0.0015073822336992204,0.001183087973877415,0.0006848782969965173,0.003518493351651161,0.0020388760631737547,,,,,,,,,,10570,18,3.7942024586431934e-05,14.685843811426082,30.70958572167535,taller,NN,NN,0,10570,18,3.7942024586431934e-05,14.685843811426082,30.70958572167535,taller,NN,NN,0
fill,0.0023697012019895077,-0.0008689066565696945,0.0009818862154298419,-0.0013381834296341852,-0.003447630546904927,0.0017238288697556496,-0.0001115433226153686,-0.0005679929393890375,0.00025584225474141773,-0.001635239770461675,,,,,,,,,,3761,22,4.637358560563903e-05,14.396337194231098,30.70958572167535,fill,NN,NN,0,3761,22,4.637358560563903e-05,14.396337194231098,30.70958572167535,fill,NN,NN,0
file,-7.44883099941767e-05,0.0009814930840830757,-0.0009272555490504837,4.061850611504891e-05,0.0005882588172331134,-0.0029141221120792225,0.002857629529406063,0.0002932252506463183,-0.0016353482169243596,6.0392017739743675e-05,,,,,,,,,,3757,18,3.7942024586431934e-05,14.685843811426082,30.70958572167535,file,NN,NN,0,3757,18,3.7942024586431934e-05,14.685843811426082,30.70958572167535,file,NN,NN,0
wilderness,0.00012812608858676797,-0.004058044982492505,9.516666313622451e-05,0.0029485785786309473,0.004881252619360716,0.0032200473530730354,0.0005158139567676036,-0.0016495039386610635,-0.0015056003940549225,-0.0013889679264185082,,,,,,,,,,12123,20,4.215780509603548e-05,14.533840717981032,30.70958572167535,wilder,NN,NN,0,12123,20,4.215780509603548e-05,14.533840717981032,30.70958572167535,wilder,NN,NN,0
leather,7.240006361032966e-05,-0.004311961317751671,-0.0008758670360314646,-0.0016656736182478974,-0.0021874884017609323,-0.0011984918995631738,0.0017068494164510556,-0.0028845502585241995,0.0029266480511399994,-1.781399424948227e-05,,,,,,,,,,6011,19,4.004991484123371e-05,14.607841299424807,30.70958572167535,leather,NN,NN,0,6011,19,4.004991484123371e-05,14.607841299424807,30.70958572167535,leather,NN,NN,0
likely,-0.001587496566895425,-0.0022301483406379614,-0.001164745195559784,-0.000903943434920132,-0.001213719706033443,0.0007447919108597314,0.0006170281105748924,-0.0014632825579011443,-0.0024049996661819418,-0.0012861099862889688,,,,,,,,,,6114,54,0.0001138260737592,13.100881310704926,30.534281932380008,like,JJ,JJ,0,6114,54,0.0001138260737592,13.100881310704926,30.534281932380008,like,JJ,JJ,0
shook,0.0016151980103172646,0.00021884225023022073,-0.00041333976372601004,0.0010587282664857374,0.001183750602533593,-0.000681689754439662,0.000650367666118588,-0.0016023992559118724,0.0019792540722533437,0.0024774770789534944,,,,,,,,,,9333,44,9.274717121127804e-05,13.396337194231098,30.534281932380008,shook,NN,NN,0,9333,44,9.274717121127804e-05,13.396337194231098,30.534281932380008,shook,NN,NN,0
northern,-0.0013030177210501099,0.00017748454581148693,0.00031440646134742563,0.005025545557604349,0.0012168698566599049,3.697356107974279e-05,0.00021188135309403955,0.0004255058733983359,0.005464431243401038,0.001274202437749093,,,,,,,,,,7093,58,0.0001222576347785,12.997787817740823,30.534281932380008,northern,JJ,JJ,0,7093,58,0.0001222576347785,12.997787817740823,30.534281932380008,northern,JJ,JJ,0
hurt,0.0003606445386141102,0.004564155891293365,0.0003826781680718289,-0.0027008277408707613,-0.0018315883322068019,-0.00016354939236803807,-0.0006558495312588795,-0.0008122885414024941,0.005564508191785255,-0.001668637327901789,,,,,,,,,,5360,64,0.0001349049763073,12.855768812868396,30.534281932380008,hurt,NN,NN,0,5360,64,0.0001349049763073,12.855768812868396,30.534281932380008,hurt,NN,NN,0
brown,0.0023049730199248644,-0.0018219024377090513,-0.0003752938401986286,0.0009615791049907106,0.001470992940479964,0.0008347919363738475,0.0048599909094383265,0.005992698806345445,-0.002448510563820004,-0.00046425338745401064,,,,,,,,,,1290,62,0.0001306891957977,12.90157250248152,30.534281932380008,brown,NN,NN,0,1290,62,0.0001306891957977,12.90157250248152,30.534281932380008,brown,NN,NN,0
tonight,-0.0022073155342038735,-0.007965947240367513,0.0018268152409231376,0.000925840139588744,0.0015827042574182925,0.0017589295026096575,-0.0007594456103395735,0.0017676770559017236,0.000956571460327292,-0.002961816838329962,,,,,,,,,,10945,65,0.0001370128665621,12.833400999839942,30.534281932380008,tonight,NN,NN,0,10945,65,0.0001370128665621,12.833400999839942,30.534281932380008,tonight,NN,NN,0
wise,-0.0006646978776613993,0.0015519882821855475,-0.00020041115428566161,0.0030843452132609467,-0.004917515283647156,0.00372920705157859,-0.01027588527185331,0.000966638375460084,0.0015391666086130636,0.0029597244929810977,,,,,,,,,,12175,97,0.0002044653547157,12.255855970681267,30.534281932380008,wise,NN,NN,0,12175,97,0.0002044653547157,12.255855970681267,30.534281932380008,wise,NN,NN,0
horse,-0.01836447413611912,-0.0021328112963708195,-0.010426335155670291,-0.009847553403145227,0.01160428015474878,0.0024463998356573048,-0.0032424989921038864,-0.004043766652542604,-0.002951511455942247,0.0003373207030235481,,,,,,,,,,5262,160,0.0003372624407682,11.533840717981032,30.534281932380008,hors,NN,NN,0,5262,160,0.0003372624407682,11.533840717981032,30.534281932380008,hors,NN,NN,0
flame,0.0004347701908098863,0.0019161918334872515,0.0020038678090293243,0.0011376754813709638,-0.0008010742762440989,-0.0013925526496292447,0.003391303768887451,-0.0005507703731538715,0.0022566119054751046,0.00517355524831179,,,,,,,,,,3856,60,0.0001264734152881,12.948878217259876,30.534281932380008,flame,NN,NN,0,3856,60,0.0001264734152881,12.948878217259876,30.534281932380008,flame,NN,NN,0
line,0.001032747089147542,-0.002352344145094044,0.002567095842314776,-0.00348847095758214,0.0006395812063335495,-0.003485376753866677,0.011436815245238279,0.005094906265291864,-0.0030330005291226304,0.0031349729485880325,,,,,,,,,,6143,109,0.0002297600377733,12.08758448809147,30.534281932380008,line,NN,NN,0,6143,109,0.0002297600377733,12.08758448809147,30.534281932380008,line,NN,NN,0
dear,0.00157774913669444,-0.007119824054158486,0.0008042332131906861,-0.00331403096147297,-0.006437187718175228,-0.0026309788302992148,-0.0034812020617233158,-0.005958956226639693,0.0042705111462389535,0.0026753010092817747,,,,,,,,,,2449,73,0.0001538759886005,12.665944253988378,30.534281932380008,dear,NN,NN,0,2449,73,0.0001538759886005,12.665944253988378,30.534281932380008,dear,NN,NN,0
discover,-4.8093923525597944e-05,-0.0023349289065104912,-0.0009976140923498187,-0.0004515933788790863,-0.0009481591764338123,0.0008613140469662685,-0.001953624596396194,-0.003127909768823652,0.0018191361006996765,0.003980725944931739,,,,,,,,,,2737,18,3.7942024586431934e-05,14.685843811426082,30.0557794366098,discov,NN,NN,0,2737,18,3.7942024586431934e-05,14.685843811426082,30.0557794366098,discov,NN,NN,0
comfortable,0.002576963584729231,-0.007812610868608358,-0.0002033517691180386,-0.004217685068016129,-0.004402493242296771,0.0006016659563360601,-0.0026907362525327772,0.0028746309440171986,-0.0029487928977229294,0.0010527445328091425,,,,,,,,,,1913,19,4.004991484123371e-05,14.607841299424807,30.0557794366098,comfort,JJ,JJ,0,1913,19,4.004991484123371e-05,14.607841299424807,30.0557794366098,comfort,JJ,JJ,0
skin,-0.00047159150881596147,-0.0023711171679301935,-0.0005891905234970654,0.004086333433232919,-0.003285303849095327,0.0024458252065943775,0.0076226058835325875,-0.004698934973858191,0.0019795339407976727,-0.0015387643982148088,,,,,,,,,,9514,19,4.004991484123371e-05,14.607841299424807,30.0557794366098,skin,NN,NN,0,9514,19,4.004991484123371e-05,14.607841299424807,30.0557794366098,skin,NN,NN,0
shallow,0.0026619379459148916,-0.0015873946874246081,-0.0010716354864160817,0.004872245622694282,0.004878966953696566,0.0004488527723282042,0.0031576949899526645,-0.00023391455789817286,-0.0014198800539423498,-0.0022796247050438498,,,,,,,,,,9223,24,5.0589366115242574e-05,14.27080631214724,30.0557794366098,shallow,NN,NN,0,9223,24,5.0589366115242574e-05,14.27080631214724,30.0557794366098,shallow,NN,NN,0
unable,0.0017673995129465704,-0.0015421117663393246,-0.0002807672850462637,-0.0011667129026706373,0.0031934336657535867,0.001423722559061096,-5.458788023091271e-05,-0.0009877819114633402,0.002243850314498064,-0.000416885207203534,,,,,,,,,,11268,18,3.7942024586431934e-05,14.685843811426082,30.0557794366098,unabl,JJ,JJ,0,11268,18,3.7942024586431934e-05,14.685843811426082,30.0557794366098,unabl,JJ,JJ,0
